Hidden_Nodes,Activation,Lambda_Value,Fold,ELM_Seed,Accuracy,Precision,Recall,NPV,Specificity,F1-Score,F2-Score,Bal Accuracy,MCC
5,sigmoid,0.0,4,140,0.6862745098039216,0.6956521739130435,0.64,0.6785714285714286,0.7307692307692307,0.6666666666666666,0.6504065040650406,0.6853846153846154,0.3724924123104497
5,sigmoid,0.0,4,141,0.6274509803921569,0.6153846153846154,0.64,0.64,0.6153846153846154,0.6274509803921569,0.6349206349206349,0.6276923076923078,0.2553846153846154
5,sigmoid,0.0,4,142,0.5490196078431373,0.55,0.44,0.5483870967741935,0.6538461538461539,0.4888888888888889,0.4583333333333333,0.546923076923077,0.09608980497611282
5,sigmoid,0.0,4,143,0.5294117647058824,0.5161290322580645,0.64,0.55,0.4230769230769231,0.5714285714285714,0.6106870229007634,0.5315384615384615,0.06458495088558402
5,sigmoid,0.0,4,144,0.49019607843137253,0.4827586206896552,0.56,0.5,0.4230769230769231,0.5185185185185185,0.5426356589147286,0.4915384615384616,-0.017081486713073673
5,sigmoid,0.0,4,145,0.5490196078431373,0.5384615384615384,0.56,0.56,0.5384615384615384,0.5490196078431373,0.5555555555555556,0.5492307692307692,0.09846153846153846
5,sigmoid,0.0,4,146,0.6666666666666666,0.6428571428571429,0.72,0.6956521739130435,0.6153846153846154,0.6792452830188679,0.703125,0.6676923076923077,0.33694334391567654
5,sigmoid,0.0,4,147,0.5686274509803921,0.5517241379310345,0.64,0.5909090909090909,0.5,0.5925925925925926,0.6201550387596899,0.5700000000000001,0.14131048098997312
5,sigmoid,0.0,4,148,0.6862745098039216,0.6956521739130435,0.64,0.6785714285714286,0.7307692307692307,0.6666666666666666,0.6504065040650406,0.6853846153846154,0.3724924123104497
5,sigmoid,0.0,4,149,0.6666666666666666,0.6428571428571429,0.72,0.6956521739130435,0.6153846153846154,0.6792452830188679,0.703125,0.6676923076923077,0.33694334391567654
5,sigmoid,0.0,4,150,0.7254901960784313,0.72,0.72,0.7307692307692307,0.7307692307692307,0.72,0.72,0.7253846153846153,0.45076923076923076
5,sigmoid,0.0,4,151,0.6862745098039216,0.6666666666666666,0.72,0.7083333333333334,0.6538461538461539,0.6923076923076923,0.7086614173228346,0.686923076923077,0.37442263245202967
5,sigmoid,0.0,4,152,0.6274509803921569,0.6363636363636364,0.56,0.6206896551724138,0.6923076923076923,0.5957446808510638,0.5737704918032787,0.6261538461538462,0.2546694382676438
5,sigmoid,0.0,4,153,0.5686274509803921,0.5555555555555556,0.6,0.5833333333333334,0.5384615384615384,0.5769230769230769,0.5905511811023622,0.5692307692307692,0.1386750490563073
5,sigmoid,0.0,4,154,0.6078431372549019,0.6,0.6,0.6153846153846154,0.6153846153846154,0.6,0.6,0.6076923076923078,0.2153846153846154
5,sigmoid,0.0,4,155,0.5882352941176471,0.5769230769230769,0.6,0.6,0.5769230769230769,0.5882352941176471,0.5952380952380952,0.5884615384615384,0.17692307692307693
5,sigmoid,0.0,4,156,0.5882352941176471,0.5769230769230769,0.6,0.6,0.5769230769230769,0.5882352941176471,0.5952380952380952,0.5884615384615384,0.17692307692307693
